track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track2,main,authority_stance,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.2839488229017715,-0.267839915647339,-0.30070463024290106,-0.20252726319430603,0.009472403618324021,3221.004843131932,estimated,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,0.04847418737619713,-0.267839915647339,-0.30070463024290106,-0.20252726319430603,0.0053213826465488,3221.004843131932,estimated,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,unweighted,,633,5,lightgbm_regressor,primary,,30,-0.12019568313229412,-0.267839915647339,-0.30070463024290106,-0.20252726319430603,0.008315693901883137,3221.004843131932,estimated,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.33431890495982186,-0.308636847043604,-0.42144559775132984,-0.24239323362801657,0.009247903338109542,3260.089727503316,estimated,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,0.09319078528082247,-0.308636847043604,-0.42144559775132984,-0.24239323362801657,0.0014128930489174518,3260.089727503316,estimated,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.17630782238296727,-0.308636847043604,-0.42144559775132984,-0.24239323362801657,0.015616989969923889,3260.089727503316,estimated,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.3464896241871518,-0.3131275311155874,-0.42954827567842746,-0.24966251066023148,0.012908143747338952,3279.0221216897007,estimated,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.045747233787644115,-0.3131275311155874,-0.42954827567842746,-0.24966251066023148,0.011647614868476652,3279.0221216897007,estimated,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,lightgbm_regressor,primary,,30,-0.20953593477340293,-0.3131275311155874,-0.42954827567842746,-0.24966251066023148,0.0143308957417283,3279.0221216897007,estimated,
