track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.00044188649537817577,0.02776807665473608,-0.053982543667852004,0.05486631665860836,0.9873034226917639,0.014667445544447433,0.9974738479019135,0.30150237006598074,0.0030913269770206364,3444.0104569805026,0.9997736177717181,1.0,0,0
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-9.702296861046175e-06,9.61740593508469e-06,-2.8552066118513927e-05,9.147472396421577e-06,0.31305770539384203,0.014667445544447433,-0.031633721744117826,0.30150237006598074,0.0030913269770206364,3444.0104569805026,0.8235825788053384,1.0,0,0
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.02477281623393131,0.031215269019050293,-0.08595361927899883,0.0364079868111362,0.4274212668013012,0.014667445544447433,-0.06133301595985352,0.30150237006598074,0.0030913269770206364,3444.0104569805026,0.9246811931436129,1.0,0,0
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.005175417503127625,0.013472128541856452,-0.021229469234005136,0.031580304240260385,0.700861810530421,-0.07785288093207954,0.9974738479019135,0.30150237006598074,0.0016662518186306707,3444.0104569805026,0.975595028539327,1.0,0,0
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-5.007378507872147e-07,7.931048601346325e-06,-1.604530746906278e-05,1.5043831767488349e-05,0.949657889712582,-0.07785288093207954,-0.031633721744117826,0.30150237006598074,0.0016662518186306707,3444.0104569805026,0.9978664569340511,1.0,0,0
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.021306164350602733,0.025208060985967624,-0.07071305600318852,0.028100727301983052,0.3979922906889519,-0.07785288093207954,-0.06133301595985352,0.30150237006598074,0.0016662518186306707,3444.0104569805026,0.919684887943389,1.0,0,0
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.026097615009996602,0.04506968007677666,-0.11443256475522127,0.062237334735228064,0.5625551851888508,-0.005643836416592496,0.9974738479019135,0.30150237006598074,0.007638144937447522,3444.0104569805026,0.9515231024460196,1.0,0,0
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.409203746132414e-05,1.708420840739512e-05,-1.9392395721546687e-05,4.757647064419497e-05,0.4094524965894253,-0.005643836416592496,-0.031633721744117826,0.30150237006598074,0.007638144937447522,3444.0104569805026,0.921268117326207,1.0,0,0
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.10637329243615436,0.051657761868385985,-0.2076206452201374,-0.005125939652171299,0.03947577053841899,-0.005643836416592496,-0.06133301595985352,0.30150237006598074,0.007638144937447522,3444.0104569805026,0.3505219351541829,1.0,0,0
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.02513300486819532,0.04290348662325548,-0.05895628372458139,0.10922229346097204,0.5580076929737262,0.03259848506950702,0.9974738479019135,0.30150237006598074,0.0017435292101665167,3444.0104569805026,0.9515231024460196,1.0,0,0
