track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,grouped_treatments
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,timing_adolescence_flag_v1,-0.0290444893701823,0.2923520703088547,-0.6020440179812592,0.5439550392408945,0.920862251145786,-0.3100013410058182,0.9977548125715742,0.0488631242802512,0.0219424013177576,59.01678399847091,0.962449578616886,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q2_flag_v1,0.019244565876033,0.01522725365118,-0.0106003028637358,0.0490894346158019,0.2062932695912782,-0.3100013410058182,-0.0932040071530229,0.0488631242802512,0.0219424013177576,59.01678399847091,0.6683901934757416,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q3_flag_v1,0.0062860486675123,0.0157152065780036,-0.0245151902349816,0.0370872875700063,0.6891581085901741,-0.3100013410058182,-0.1799766370838946,0.0488631242802512,0.0219424013177576,59.01678399847091,0.9461323185729508,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,dosage_q4_flag_v1,-0.0024638561767882,0.0171705057866319,-0.0361174291149234,0.0311897167613469,0.8859004349626454,-0.3100013410058182,-0.2095452231793821,0.0488631242802512,0.0219424013177576,59.01678399847091,0.9570071393000265,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,family_separation_flag,-0.0197083576849141,0.0205048954408492,-0.0598972142557382,0.0204804988859099,0.3364748539964876,-0.3100013410058182,-0.3653277521024638,0.0488631242802512,0.0219424013177576,59.01678399847091,0.7838357274042363,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,parental_arrest_flag,-0.0026197698851798,0.0119228828879326,-0.0259881909374166,0.0207486511670569,0.8260843897918092,-0.3100013410058182,-0.2454469976411319,0.0488631242802512,0.0219424013177576,59.01678399847091,0.9570071393000265,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,loyalty_conflict_flag,-0.0219173192606895,0.011537297336285,-0.044530006518738,0.000695367997359,0.0574734619227069,-0.3100013410058182,-0.1915405400985108,0.0488631242802512,0.0219424013177576,59.01678399847091,0.4433667062608822,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Injury_discomposed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,segregation_flag,0.0129263617636877,0.0136720742424242,-0.0138704113454214,0.0397231348727969,0.3444254843305843,-0.3100013410058182,-0.2714569932750801,0.0488631242802512,0.0219424013177576,59.01678399847091,0.7858722318528825,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,timing_childhood_flag_v1,-0.9705147728726904,0.7493152397293968,-2.4391456558093045,0.498116110063924,0.1952504741889665,-0.1604087221023438,0.9985114564841736,0.0488631242802512,0.0183169262710721,59.01678399847091,0.6537143845829829,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
track1_per_cell,main,share_joint_Rupture_composed,grouped_treatments,Grouped treatment robustness,R3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,timing_adolescence_flag_v1,-0.0192952618322957,0.547494387135105,-1.092364542354931,1.0537740186903397,0.9718860951415184,-0.1604087221023438,0.9977548125715742,0.0488631242802512,0.0183169262710721,59.01678399847091,0.9784559900747706,1.0,0,0,robustness/causal_robustness_v2/r3/track1_per_cell/track1_per_cell_estimates_v1.csv,timing_childhood_flag_v1;timing_adolescence_flag_v1;dosage_q2_flag_v1;dosage_q3_flag_v1;dosage_q4_flag_v1;family_separation_flag;parental_arrest_flag;loyalty_conflict_flag;segregation_flag
