track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.015500468956306366,0.014578887727306932,-0.013073625923868222,0.04407456383648095,0.28768518173661506,-0.1247623508376079,0.994882250956134,0.15793412946382238,0.006186174585481097,3462.669032416893,0.8036134870232761,1.0,0,0
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,6.702451723405734e-07,1.0042742384143886e-05,-1.901316820659536e-05,2.035365855127651e-05,0.9467892808131962,-0.1247623508376079,-0.23975595682997408,0.15793412946382238,0.006186174585481097,3462.669032416893,0.9467892808131962,1.0,0,0
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.056659068319009805,0.03105304389348337,-0.11752191596057866,0.004203779322559054,0.06806294810241939,-0.1247623508376079,-0.2813239057346928,0.15793412946382238,0.006186174585481097,3462.669032416893,0.40837768861451634,1.0,0,0
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.01127710948408581,0.015016539058308164,-0.04070898521080883,0.01815476624263721,0.4526651339131371,-0.26344420265959445,0.994882250956134,0.15793412946382238,0.005776909205604475,3462.669032416893,0.8659563097304901,1.0,0,0
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-5.330651165750218e-06,9.073138039673689e-06,-2.3113674950270994e-05,1.2452372618770558e-05,0.5568544405182352,-0.26344420265959445,-0.23975595682997408,0.15793412946382238,0.005776909205604475,3462.669032416893,0.8826094912807283,1.0,0,0
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.024548214889585494,0.027448439560581964,-0.07834616786015057,0.02924973808097958,0.3711404437698754,-0.26344420265959445,-0.2813239057346928,0.15793412946382238,0.005776909205604475,3462.669032416893,0.8114241201554154,1.0,0,0
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.009574366044063979,0.023719789427301834,-0.05606429904244953,0.03691556695432158,0.6864740487738998,-0.17488949682917054,0.994882250956134,0.15793412946382238,0.009516958245980423,3462.669032416893,0.8826094912807283,1.0,0,0
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.4260823831856021e-05,1.7425861671143027e-05,-1.989323744316127e-05,4.841488510687331e-05,0.41314524501794603,-0.17488949682917054,-0.23975595682997408,0.15793412946382238,0.009516958245980423,3462.669032416893,0.858070893498811,1.0,0,0
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.12314386294381174,0.055093612404925094,-0.23112535903567408,-0.01516236685194941,0.025405864659330774,-0.17488949682917054,-0.2813239057346928,0.15793412946382238,0.009516958245980423,3462.669032416893,0.2743833383207724,1.0,0,0
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,unweighted,,569,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.011799512716781464,0.02552193915925775,-0.03822256885098619,0.06182159428454912,0.6438459650661189,-0.14304312565148436,0.994882250956134,0.15793412946382238,0.0016259921623276163,3462.669032416893,0.8826094912807283,1.0,0,0
