track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.25112770804004025,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.005874884271176661,3491.3004552091893,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.18395254581210585,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.003973479623737064,3491.3004552091893,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.2542205922804499,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.0013714997683803576,3491.3004552091893,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.20160948471163542,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.004050805962691695,3491.3004552091893,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.34671674957386367,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.015900147352072458,3491.3004552091893,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.22778709379302153,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.005075229482710442,3491.3004552091893,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,unweighted,,633,3,lightgbm_regressor,primary,,30,-0.13297958785297248,0.15276322088485902,-0.2856821263597167,0.9949786770640748,0.0011278723260172985,3491.3004552091893,estimated,
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.21273619928477006,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.013255460247916906,3510.32076088509,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.3146727950516526,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.0032781916383680665,3510.32076088509,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.1845988540271717,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.008700551726165129,3510.32076088509,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.2115147982944503,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.013639547397814256,3510.32076088509,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.3182579842424711,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.016106719976827888,3510.32076088509,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.21237365302533084,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.0032874334487144052,3510.32076088509,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.18635178932720176,0.15811227792677854,-0.26787793826721007,0.9970668916637312,0.0047067997464366185,3510.32076088509,estimated,
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.20380205046855582,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.03288288193943423,3476.220176393563,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.28990314939317496,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.021218205919196098,3476.220176393563,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.14864725061641293,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.009783874441028573,3476.220176393563,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.2352371622061622,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.02242505469351963,3476.220176393563,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.3579559458294437,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.03982797731785992,3476.220176393563,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.21284935819270778,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.0037371032951060146,3476.220176393563,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,3,lightgbm_regressor,primary,,30,-0.0945072907055664,0.1600551809217393,-0.2887691569736479,0.9945649774044216,0.011608308414500113,3476.220176393563,estimated,
