check_id,check_variant,weight_status,outcome,treatment,estimate,std_error,p_value,estimate_delta_vs_reference,same_sign_as_reference,aggregation_variant,t_statistic,partial_r2,rv_q,rv_qa,empirical_p_value,excluded_facility,sample_variant
R2,folds_5_baseline,ipw,how_multimodal_score_mean,total_days_incarcerated,-5.568153217406437e-06,1.2421761586798597e-05,0.6539670541005654,0.0,1.0,,,,,,,,
R2,folds_10,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,0.0072577871835517,0.0240169444169667,0.7625038388194615,-0.0038521361641335,1.0,,,,,,,,
R2,folds_3,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0028803074440504,0.0320960726918986,0.928493683155262,-0.0139902307917356,0.0,,,,,,,,
R2,folds_5_baseline,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,0.0111099233476852,0.0274220257885493,0.6853702145301053,0.0,1.0,,,,,,,,
R2,folds_10,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.151279716865935,0.0467332393454939,0.0012075518465901,0.0120180106651459,1.0,,,,,,,,
R2,folds_3,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.1339720374936074,0.0442581809430967,0.0024694736770816,-0.0052896687071816,1.0,,,,,,,,
R2,folds_5_baseline,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.1392617062007891,0.0443349801104209,0.0016830029045668,0.0,1.0,,,,,,,,
R2,folds_10,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-1.518735464933278e-05,1.1071504965925145e-05,0.1701407791175333,-2.372247076306436e-06,1.0,,,,,,,,
R2,folds_3,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-9.515494477614526e-06,1.1826224833402304e-05,0.4210449788604935,3.2996130954118176e-06,1.0,,,,,,,,
R2,folds_5_baseline,ipw,share_joint_Distrust_discomposed,total_days_incarcerated,-1.2815107573026343e-05,1.095574098340595e-05,0.2421152016912866,0.0,1.0,,,,,,,,
R2,folds_10,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,0.032039988799552,0.0323194069850712,0.3215125208209649,-0.0203539946666546,1.0,,,,,,,,
R2,folds_3,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,0.0706009107262295,0.0338782929329966,0.0371640653018337,0.0182069272600228,1.0,,,,,,,,
R2,folds_5_baseline,ipw,share_joint_Rupture_discomposed,age_at_first_exposure,0.0523939834662066,0.0299276679538304,0.0799998155205095,0.0,1.0,,,,,,,,
R2,folds_10,ipw,share_joint_Rupture_discomposed,severity_index_v2,0.0241665079875949,0.071148610705116,0.7341107791486646,-0.0177442818001233,1.0,,,,,,,,
R2,folds_3,ipw,share_joint_Rupture_discomposed,severity_index_v2,-0.0228393566891896,0.065243922380811,0.7262928730740662,-0.0647501464769078,0.0,,,,,,,,
R2,folds_5_baseline,ipw,share_joint_Rupture_discomposed,severity_index_v2,0.0419107897877182,0.0695224236455494,0.5466161683000083,0.0,1.0,,,,,,,,
R2,folds_10,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,-1.7293003991018513e-05,2.3108697005983264e-05,0.4542592347467673,-1.4898543974917435e-05,1.0,,,,,,,,
R2,folds_3,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,4.336987755679318e-06,2.100585514185765e-05,0.836427185820583,6.731447771780394e-06,0.0,,,,,,,,
R2,folds_5_baseline,ipw,share_joint_Rupture_discomposed,total_days_incarcerated,-2.394460016101076e-06,2.139989320708673e-05,0.9109096635992462,0.0,1.0,,,,,,,,
R2,folds_10,rake,authority_stance,age_at_first_exposure,-0.0079409625670583,0.0055113485662023,0.1496303464054916,-0.0068308041519575,1.0,,,,,,,,
R2,folds_3,rake,authority_stance,age_at_first_exposure,-0.0047616643915145,0.0039822971628929,0.2318105464533555,-0.0036515059764137,1.0,,,,,,,,
R2,folds_5_baseline,rake,authority_stance,age_at_first_exposure,-0.0011101584151008,0.0058302830603696,0.84898595141046,0.0,1.0,,,,,,,,
R2,folds_10,rake,authority_stance,severity_index_v2,0.0432862142780431,0.01455990336293,0.0029492942413411,0.0051397921865697,1.0,,,,,,,,
R2,folds_3,rake,authority_stance,severity_index_v2,0.0326554460316222,0.0127100895435513,0.0101917779315901,-0.005490976059851,1.0,,,,,,,,
R2,folds_5_baseline,rake,authority_stance,severity_index_v2,0.0381464220914733,0.0141664685094011,0.0070870425235017,0.0,1.0,,,,,,,,
R2,folds_10,rake,authority_stance,total_days_incarcerated,6.456427767553095e-06,5.468610562806768e-06,0.2377481359401432,-2.675649375676147e-06,1.0,,,,,,,,
R2,folds_3,rake,authority_stance,total_days_incarcerated,1.0239155080811716e-05,4.610495652024404e-06,0.0263620660181222,1.107077937582474e-06,1.0,,,,,,,,
R2,folds_5_baseline,rake,authority_stance,total_days_incarcerated,9.132077143229242e-06,4.999587109126483e-06,0.0677650097594357,0.0,1.0,,,,,,,,
R2,folds_10,rake,belonging_stance,age_at_first_exposure,0.0200042643026326,0.0088951196278746,0.0245186460250456,0.0023753163646069,1.0,,,,,,,,
R2,folds_3,rake,belonging_stance,age_at_first_exposure,0.0302762035771228,0.0160997110630027,0.0600340725725382,0.0126472556390971,1.0,,,,,,,,
R2,folds_5_baseline,rake,belonging_stance,age_at_first_exposure,0.0176289479380256,0.0109283297271488,0.1067136556026035,0.0,1.0,,,,,,,,
R2,folds_10,rake,belonging_stance,severity_index_v2,0.0154605744935281,0.0196046864018468,0.4303363238065467,-0.016067517431335,1.0,,,,,,,,
R2,folds_3,rake,belonging_stance,severity_index_v2,0.0163748401170812,0.0179200229761828,0.3608359323369419,-0.0151532518077818,1.0,,,,,,,,
R2,folds_5_baseline,rake,belonging_stance,severity_index_v2,0.0315280919248631,0.0188547757235551,0.0944939243044099,0.0,1.0,,,,,,,,
R2,folds_10,rake,belonging_stance,total_days_incarcerated,5.9185246253312805e-06,6.307619860321065e-06,0.3480833437630932,5.738373222104213e-06,1.0,,,,,,,,
R2,folds_3,rake,belonging_stance,total_days_incarcerated,6.3222080220868335e-06,6.165608250504768e-06,0.3051749990376722,6.1420566188597655e-06,1.0,,,,,,,,
R2,folds_5_baseline,rake,belonging_stance,total_days_incarcerated,1.8015140322706813e-07,6.33167611387444e-06,0.9773013291983884,0.0,1.0,,,,,,,,
R2,folds_10,rake,how_multimodal_score_mean,age_at_first_exposure,0.0011875713653901,0.0193033432746445,0.950943862107654,-0.0016338172050184,1.0,,,,,,,,
R2,folds_3,rake,how_multimodal_score_mean,age_at_first_exposure,-0.0063399138021492,0.0218763559420053,0.7719641471094809,-0.0091613023725578,0.0,,,,,,,,
R2,folds_5_baseline,rake,how_multimodal_score_mean,age_at_first_exposure,0.0028213885704086,0.0178591256327713,0.8744723862779221,0.0,1.0,,,,,,,,
R2,folds_10,rake,how_multimodal_score_mean,severity_index_v2,0.05108707508873,0.037207359624141,0.16974089755151,-0.0043595740399623,1.0,,,,,,,,
R2,folds_3,rake,how_multimodal_score_mean,severity_index_v2,0.0346071746878076,0.0329619086322094,0.2937575796608851,-0.0208394744408847,1.0,,,,,,,,
R2,folds_5_baseline,rake,how_multimodal_score_mean,severity_index_v2,0.0554466491286924,0.0386606174999549,0.1515182114595639,0.0,1.0,,,,,,,,
R2,folds_10,rake,how_multimodal_score_mean,total_days_incarcerated,-1.3164732139671356e-05,1.1310993769505914e-05,0.2444693235982523,-1.274687961984606e-06,1.0,,,,,,,,
R2,folds_3,rake,how_multimodal_score_mean,total_days_incarcerated,-1.7357844414549026e-05,1.1650486173684504e-05,0.1362553831952672,-5.467800236862276e-06,1.0,,,,,,,,
R2,folds_5_baseline,rake,how_multimodal_score_mean,total_days_incarcerated,-1.189004417768675e-05,1.2355950209389966e-05,0.3359024530730623,0.0,1.0,,,,,,,,
R2,folds_10,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0242262744444983,0.0326486714329912,0.4580695160434436,-0.0082474334949931,1.0,,,,,,,,
R2,folds_3,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0448760297547963,0.0345471864755856,0.1939515333347444,-0.0288971888052912,1.0,,,,,,,,
R2,folds_5_baseline,rake,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0159788409495051,0.0333139515153887,0.6314804686626606,0.0,1.0,,,,,,,,
R2,folds_10,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1441301237579662,0.0391630605932416,0.0002329991013419,0.015448796191514,1.0,,,,,,,,
R2,folds_3,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1272118950624334,0.0370616745979297,0.0005981809426725,-0.0014694325040186,1.0,,,,,,,,
R2,folds_5_baseline,rake,share_joint_Distrust_discomposed,severity_index_v2,0.1286813275664521,0.0390068753561162,0.0009705077497186,0.0,1.0,,,,,,,,
R2,folds_10,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-2.0149920093626925e-05,1.137176350391764e-05,0.0764068903739109,-9.05701295551912e-06,1.0,,,,,,,,
R2,folds_3,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-1.330845191412632e-05,1.172016530716968e-05,0.256158585759013,-2.2155447760185145e-06,1.0,,,,,,,,
R2,folds_5_baseline,rake,share_joint_Distrust_discomposed,total_days_incarcerated,-1.1092907138107805e-05,1.1109089158044056e-05,0.3180159530774585,0.0,1.0,,,,,,,,
R2,folds_10,rake,share_joint_Rupture_discomposed,age_at_first_exposure,0.0090240984929787,0.0241432208505613,0.7085727648297735,-0.0212059792940867,1.0,,,,,,,,
R2,folds_3,rake,share_joint_Rupture_discomposed,age_at_first_exposure,0.0200248277909928,0.0323919556050202,0.5364410513350795,-0.0102052499960725,1.0,,,,,,,,
R2,folds_5_baseline,rake,share_joint_Rupture_discomposed,age_at_first_exposure,0.0302300777870654,0.0285017881310647,0.288854474496087,0.0,1.0,,,,,,,,
R2,folds_10,rake,share_joint_Rupture_discomposed,severity_index_v2,0.0805874282308459,0.0722470877291759,0.26466110614505,0.0042117463834202,1.0,,,,,,,,
R2,folds_3,rake,share_joint_Rupture_discomposed,severity_index_v2,0.0370642993778108,0.0633706520271926,0.5586276389639693,-0.0393113824696148,1.0,,,,,,,,
R2,folds_5_baseline,rake,share_joint_Rupture_discomposed,severity_index_v2,0.0763756818474256,0.0727861933465865,0.2940329282865787,0.0,1.0,,,,,,,,
R2,folds_10,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-2.1801497650084847e-05,2.16571472503702e-05,0.3140956645270166,-1.351071584594994e-05,1.0,,,,,,,,
R2,folds_3,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-9.111161749107445e-06,2.004142420386773e-05,0.64938517570553,-8.203799449725386e-07,1.0,,,,,,,,
R2,folds_5_baseline,rake,share_joint_Rupture_discomposed,total_days_incarcerated,-8.290781804134906e-06,2.307310692782184e-05,0.7193507533740584,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,authority_stance,age_at_first_exposure,-0.0005617438679711,0.0099686540179338,0.9550621716107852,-0.0069278717483069,0.0,,,,,,,,
R2,folds_3,unweighted,authority_stance,age_at_first_exposure,0.0061424327841717,0.0077003646208268,0.4250557656595981,-0.000223695096164,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,authority_stance,age_at_first_exposure,0.0063661278803358,0.0103246899477731,0.5375034472500901,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,authority_stance,severity_index_v2,0.0362695797567529,0.0110690489370921,0.0010504042972939,0.014801147368155,1.0,,,,,,,,
R2,folds_3,unweighted,authority_stance,severity_index_v2,0.0353757691368809,0.0123479481456473,0.0041712681514279,0.0139073367482829,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,authority_stance,severity_index_v2,0.0214684323885979,0.0103072173665794,0.0372645029791449,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,authority_stance,total_days_incarcerated,2.4958873829590093e-06,3.160143999595424e-06,0.42964353437455,-4.024205984797762e-06,1.0,,,,,,,,
R2,folds_3,unweighted,authority_stance,total_days_incarcerated,2.359340754190024e-06,3.4494514855500194e-06,0.4939905544035943,-4.160752613566747e-06,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,authority_stance,total_days_incarcerated,6.520093367756771e-06,3.736164136703724e-06,0.0809621844424519,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,belonging_stance,age_at_first_exposure,0.0047276156662748,0.0077800685312454,0.5434147692801351,-0.0049709948563516,1.0,,,,,,,,
R2,folds_3,unweighted,belonging_stance,age_at_first_exposure,0.0131522673763897,0.0073140715522884,0.0721430690383446,0.0034536568537632,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,belonging_stance,age_at_first_exposure,0.0096986105226265,0.0074500919862248,0.192981056526297,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,belonging_stance,severity_index_v2,0.0330203249087934,0.013263927200761,0.0127928937991994,0.0131901130203458,1.0,,,,,,,,
R2,folds_3,unweighted,belonging_stance,severity_index_v2,0.0365455997129321,0.014107531668474,0.0095835853291397,0.0167153878244846,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,belonging_stance,severity_index_v2,0.0198302118884475,0.0135583124871627,0.143580416462742,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,belonging_stance,total_days_incarcerated,-3.1899025730793095e-07,4.34415761482433e-06,0.9414641719462752,-5.183097431290727e-06,0.0,,,,,,,,
R2,folds_3,unweighted,belonging_stance,total_days_incarcerated,4.0413923355715285e-06,4.401864923892977e-06,0.35856174022546,-8.22714838411268e-07,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,belonging_stance,total_days_incarcerated,4.8641071739827965e-06,4.615984263465654e-06,0.2919960258550378,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,how_multimodal_score_mean,age_at_first_exposure,0.0059076535367235,0.0136735361158966,0.665704953527106,-0.0026564757696911,1.0,,,,,,,,
R2,folds_3,unweighted,how_multimodal_score_mean,age_at_first_exposure,0.0117564821731071,0.0124138545382666,0.3436157134202009,0.0031923528666924,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,how_multimodal_score_mean,age_at_first_exposure,0.0085641293064146,0.0138495441657742,0.5363321024194657,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,how_multimodal_score_mean,severity_index_v2,0.0399036526568747,0.0276823602947718,0.1494482675490858,0.017249968613909,1.0,,,,,,,,
R2,folds_3,unweighted,how_multimodal_score_mean,severity_index_v2,0.0403045136937714,0.0294378927022737,0.1709563951022089,0.0176508296508058,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,how_multimodal_score_mean,severity_index_v2,0.0226536840429656,0.0280934827718789,0.4200307225965584,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,how_multimodal_score_mean,total_days_incarcerated,-1.1269367890373632e-05,9.23032981521792e-06,0.2221214960969487,-6.755542314752384e-06,1.0,,,,,,,,
R2,folds_3,unweighted,how_multimodal_score_mean,total_days_incarcerated,-1.247821997651779e-05,1.0042672094062802e-05,0.2140448010284406,-7.964394400896542e-06,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,how_multimodal_score_mean,total_days_incarcerated,-4.513825575621248e-06,9.56492254889235e-06,0.636987822804426,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0094725078373194,0.0215231339900982,0.6598587405540788,-0.006356280989507,1.0,,,,,,,,
R2,folds_3,unweighted,share_joint_Distrust_discomposed,age_at_first_exposure,0.003021770743265,0.0192944681215352,0.8755496029006608,0.0061379975910773,0.0,,,,,,,,
R2,folds_5_baseline,unweighted,share_joint_Distrust_discomposed,age_at_first_exposure,-0.0031162268478123,0.0202327263837868,0.8775946546262361,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,share_joint_Distrust_discomposed,severity_index_v2,0.0955777432501524,0.0295711652536707,0.0012287270083172,0.0167928143792282,1.0,,,,,,,,
R2,folds_3,unweighted,share_joint_Distrust_discomposed,severity_index_v2,0.0974741649196003,0.0331249704376711,0.0032544875649159,0.0186892360486761,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,share_joint_Distrust_discomposed,severity_index_v2,0.0787849288709242,0.0286944576499595,0.0060391209343314,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,share_joint_Distrust_discomposed,total_days_incarcerated,-8.715101326343682e-06,8.207730255450224e-06,0.2883191131312698,-5.961559971780842e-06,1.0,,,,,,,,
R2,folds_3,unweighted,share_joint_Distrust_discomposed,total_days_incarcerated,-8.147397265001176e-06,8.625853484473406e-06,0.3448977021515237,-5.393855910438336e-06,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,share_joint_Distrust_discomposed,total_days_incarcerated,-2.75354135456284e-06,8.298788650904033e-06,0.7400399857994315,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,share_joint_Rupture_discomposed,age_at_first_exposure,0.0183262788031714,0.0242185554628587,0.4492271928609895,-0.0246818504860453,1.0,,,,,,,,
R2,folds_3,unweighted,share_joint_Rupture_discomposed,age_at_first_exposure,0.0300133178983104,0.0186739899202907,0.1080048501172159,-0.0129948113909062,1.0,,,,,,,,
R2,folds_5_baseline,unweighted,share_joint_Rupture_discomposed,age_at_first_exposure,0.0430081292892167,0.0250888294158867,0.0864857231770966,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,share_joint_Rupture_discomposed,severity_index_v2,0.0235523399391568,0.0492220976060132,0.6323006450015678,0.030630930036764,0.0,,,,,,,,
R2,folds_3,unweighted,share_joint_Rupture_discomposed,severity_index_v2,0.0346763238682565,0.0498963923204121,0.4870762615587275,0.0417549139658637,0.0,,,,,,,,
R2,folds_5_baseline,unweighted,share_joint_Rupture_discomposed,severity_index_v2,-0.0070785900976072,0.0487799819515521,0.8846219687944282,0.0,1.0,,,,,,,,
R2,folds_10,unweighted,share_joint_Rupture_discomposed,total_days_incarcerated,-1.19690551879272e-05,1.6128071341690766e-05,0.4580112193271852,-2.0254867856998332e-05,0.0,,,,,,,,
R2,folds_3,unweighted,share_joint_Rupture_discomposed,total_days_incarcerated,-1.4188766014673046e-05,1.6617670596506144e-05,0.3931958437983606,-2.2474578683744185e-05,0.0,,,,,,,,
R2,folds_5_baseline,unweighted,share_joint_Rupture_discomposed,total_days_incarcerated,8.285812669071138e-06,1.56941391581108e-05,0.5975299754925918,0.0,1.0,,,,,,,,
R3,,ipw,authority_stance,family_separation_flag,0.0027425411336704,0.0120788349617016,0.8203821812872509,,,,,,,,,,
R3,,ipw,authority_stance,loyalty_conflict_flag,0.0154543005861378,0.006421587575684,0.016101054170069,,,,,,,,,,
R3,,ipw,authority_stance,parental_arrest_flag,0.0100698005123843,0.0084853343638227,0.2353341533731267,,,,,,,,,,
R3,,ipw,authority_stance,segregation_flag,0.0116238155384588,0.0066673163050929,0.0812633417703679,,,,,,,,,,
R3,,ipw,belonging_stance,family_separation_flag,-0.0045482363789904,0.0268011604881484,0.8652437427892554,,,,,,,,,,
R3,,ipw,belonging_stance,loyalty_conflict_flag,-0.0276838654589372,0.0096410392295181,0.0040857955513319,,,,,,,,,,
R3,,ipw,belonging_stance,parental_arrest_flag,0.003123600634121,0.0093099784830393,0.7372396124005423,,,,,,,,,,
R3,,ipw,belonging_stance,segregation_flag,0.0139424163026983,0.0088348875818468,0.114540552866215,,,,,,,,,,
R3,,ipw,how_multimodal_score_mean,family_separation_flag,0.0225674390258541,0.0296308709487887,0.4462873363875956,,,,,,,,,,
R3,,ipw,how_multimodal_score_mean,loyalty_conflict_flag,-0.0083341879171216,0.0164688208294198,0.612815533679989,,,,,,,,,,
R3,,ipw,how_multimodal_score_mean,parental_arrest_flag,0.0127959715469253,0.0242064481950605,0.5970702613974044,,,,,,,,,,
R3,,ipw,how_multimodal_score_mean,segregation_flag,0.0135153123254079,0.0191437000467183,0.4801926823326936,,,,,,,,,,
R3,,ipw,share_joint_Distrust_discomposed,family_separation_flag,0.0642111588191308,0.0373143832379754,0.0852843586138976,,,,,,,,,,
R3,,ipw,share_joint_Distrust_discomposed,loyalty_conflict_flag,0.0507410570663762,0.0172619186598215,0.003287639546553,,,,,,,,,,
R3,,ipw,share_joint_Distrust_discomposed,parental_arrest_flag,0.0029063820679155,0.0197129849298334,0.8827887560411919,,,,,,,,,,
R3,,ipw,share_joint_Distrust_discomposed,segregation_flag,0.023791378811628,0.0170436408693088,0.1627417741190403,,,,,,,,,,
R3,,ipw,share_joint_Rupture_discomposed,family_separation_flag,0.0430170810760028,0.0625944247827511,0.491934636233156,,,,,,,,,,
R3,,ipw,share_joint_Rupture_discomposed,loyalty_conflict_flag,-0.0581130693777031,0.0266124206314204,0.028985608236072,,,,,,,,,,
R3,,ipw,share_joint_Rupture_discomposed,parental_arrest_flag,0.029784520072288,0.0324081075470939,0.358071859831192,,,,,,,,,,
R3,,ipw,share_joint_Rupture_discomposed,segregation_flag,0.0389887521376134,0.0313122217753852,0.2130726366751537,,,,,,,,,,
R3,,rake,authority_stance,family_separation_flag,0.0058816890469332,0.0139511571159191,0.67332322248235,,,,,,,,,,
R3,,rake,authority_stance,loyalty_conflict_flag,0.0162365716373214,0.0064673693165896,0.012054760008564,,,,,,,,,,
R3,,rake,authority_stance,parental_arrest_flag,0.0116381039029212,0.0080972859333968,0.150637159358171,,,,,,,,,,
R3,,rake,authority_stance,segregation_flag,0.0084370340667871,0.0076211948761476,0.2682728627780806,,,,,,,,,,
R3,,rake,belonging_stance,family_separation_flag,0.0115950480308156,0.0291061999425394,0.6903571857895233,,,,,,,,,,
R3,,rake,belonging_stance,loyalty_conflict_flag,-0.0250165427272742,0.00903271223474,0.0056133891573877,,,,,,,,,,
R3,,rake,belonging_stance,parental_arrest_flag,0.0142124294279399,0.0098966880019361,0.1509797588959639,,,,,,,,,,
R3,,rake,belonging_stance,segregation_flag,0.0205184325541765,0.0105687135790938,0.0522059709579018,,,,,,,,,,
R3,,rake,how_multimodal_score_mean,family_separation_flag,0.0270124065827711,0.0278821326604105,0.3326414703445411,,,,,,,,,,
R3,,rake,how_multimodal_score_mean,loyalty_conflict_flag,0.0020629992970688,0.0169456147844908,0.903103056752076,,,,,,,,,,
R3,,rake,how_multimodal_score_mean,parental_arrest_flag,0.0165201857737131,0.022261426644624,0.4580272652651405,,,,,,,,,,
R3,,rake,how_multimodal_score_mean,segregation_flag,0.0048553285137906,0.0201663678240725,0.8097382967798631,,,,,,,,,,
R3,,rake,share_joint_Distrust_discomposed,family_separation_flag,0.0705635532578748,0.0329616831692135,0.0322921723345505,,,,,,,,,,
R3,,rake,share_joint_Distrust_discomposed,loyalty_conflict_flag,0.0559090648143685,0.0170715154237236,0.0010566522058934,,,,,,,,,,
R3,,rake,share_joint_Distrust_discomposed,parental_arrest_flag,-0.0026822147448728,0.0196886399738408,0.8916382020968553,,,,,,,,,,
R3,,rake,share_joint_Distrust_discomposed,segregation_flag,0.0124148286611838,0.0193087579364534,0.5202477142596269,,,,,,,,,,
R3,,rake,share_joint_Rupture_discomposed,family_separation_flag,0.0908450709137787,0.0704972721719907,0.1975259046362283,,,,,,,,,,
R3,,rake,share_joint_Rupture_discomposed,loyalty_conflict_flag,-0.0540844752437829,0.0279640675271238,0.0531044727927026,,,,,,,,,,
R3,,rake,share_joint_Rupture_discomposed,parental_arrest_flag,0.0548090797870122,0.0329755491355102,0.0964901748847608,,,,,,,,,,
R3,,rake,share_joint_Rupture_discomposed,segregation_flag,0.0266762944250382,0.032693928050569,0.4145342645730234,,,,,,,,,,
R3,,unweighted,authority_stance,family_separation_flag,0.0021679430891074,0.0142168390651167,0.878799517347254,,,,,,,,,,
R3,,unweighted,authority_stance,loyalty_conflict_flag,0.0184931914855984,0.0054854463227808,0.0007480907610537,,,,,,,,,,
R3,,unweighted,authority_stance,parental_arrest_flag,0.0050996499769487,0.0049330231018075,0.3012400326116407,,,,,,,,,,
R3,,unweighted,authority_stance,segregation_flag,0.0018676849626451,0.0068606510611768,0.785444063739013,,,,,,,,,,
R3,,unweighted,belonging_stance,family_separation_flag,-0.0097866943385071,0.0208244466971171,0.6383823137798783,,,,,,,,,,
R3,,unweighted,belonging_stance,loyalty_conflict_flag,-0.0085232980020268,0.0067438431500001,0.2062789822416207,,,,,,,,,,
R3,,unweighted,belonging_stance,parental_arrest_flag,0.0077317692003155,0.0060542723852312,0.201575228140111,,,,,,,,,,
R3,,unweighted,belonging_stance,segregation_flag,0.0176305195524261,0.0078056058095383,0.0239020707360265,,,,,,,,,,
R3,,unweighted,how_multimodal_score_mean,family_separation_flag,-0.0217635959669527,0.0269417681155978,0.4192049625690999,,,,,,,,,,
R3,,unweighted,how_multimodal_score_mean,loyalty_conflict_flag,-0.0214816262409798,0.0134886323242298,0.1112561045370556,,,,,,,,,,
R3,,unweighted,how_multimodal_score_mean,parental_arrest_flag,0.0222107493138696,0.0147113715449246,0.1311027836558535,,,,,,,,,,
R3,,unweighted,how_multimodal_score_mean,segregation_flag,0.0210366843479582,0.0145938335195925,0.1494497966845192,,,,,,,,,,
R3,,unweighted,share_joint_Distrust_discomposed,family_separation_flag,0.0606038832193908,0.033566301801609,0.0709968233707533,,,,,,,,,,
R3,,unweighted,share_joint_Distrust_discomposed,loyalty_conflict_flag,0.0297098586468685,0.0135830171323357,0.0287221063148716,,,,,,,,,,
R3,,unweighted,share_joint_Distrust_discomposed,parental_arrest_flag,-0.0029011633549043,0.0145345103317111,0.8417893868093951,,,,,,,,,,
R3,,unweighted,share_joint_Distrust_discomposed,segregation_flag,0.0142275489464507,0.0142256047196354,0.3172443716483549,,,,,,,,,,
R3,,unweighted,share_joint_Rupture_discomposed,family_separation_flag,-0.0395634377553302,0.0498695258857791,0.4275803641530837,,,,,,,,,,
R3,,unweighted,share_joint_Rupture_discomposed,loyalty_conflict_flag,-0.0642589589166426,0.0215881802514163,0.0029148243561507,,,,,,,,,,
R3,,unweighted,share_joint_Rupture_discomposed,parental_arrest_flag,0.0469171594365079,0.0239376284456026,0.0499986825125101,,,,,,,,,,
R3,,unweighted,share_joint_Rupture_discomposed,segregation_flag,0.027753274464047,0.0250084741422478,0.2671046973415478,,,,,,,,,,
R4,,ipw,authority_stance,age_at_first_exposure,0.017294239954265,0.0165998666933716,0.2974904792581796,0.0137305692985565,1.0,,,,,,,,
R4,,ipw,authority_stance,severity_index_v2,0.0325293158157669,0.0149878669445915,0.0299783274167199,-0.0083787417069162,1.0,,,,,,,,
R4,,ipw,authority_stance,total_days_incarcerated,5.18113796945972e-06,6.230343243421626e-06,0.4056361642655536,-3.0789965345792503e-06,1.0,,,,,,,,
R4,,ipw,belonging_stance,age_at_first_exposure,0.0162149220421947,0.0156175627107258,0.2991540508851141,-0.0015500982248723,1.0,,,,,,,,
R4,,ipw,belonging_stance,severity_index_v2,0.0655942780068016,0.0192007431232057,0.0006349309627296,0.0657199308079792,0.0,,,,,,,,
R4,,ipw,belonging_stance,total_days_incarcerated,-1.0293482670807143e-06,5.607058008979852e-06,0.8543423163999034,-5.961895578562775e-06,0.0,,,,,,,,
R4,,ipw,how_multimodal_score_mean,age_at_first_exposure,0.0013452068751411,0.0288870513132182,0.9628576837203788,-0.0163690887024972,1.0,,,,,,,,
R4,,ipw,how_multimodal_score_mean,severity_index_v2,0.0551886900776054,0.0401384567046912,0.1691444821459151,0.0122445508589269,1.0,,,,,,,,
R4,,ipw,how_multimodal_score_mean,total_days_incarcerated,-3.303227567697388e-05,1.4306740691841587e-05,0.0209512955303563,-2.7464122459567443e-05,1.0,,,,,,,,
R4,,ipw,share_joint_Distrust_discomposed,age_at_first_exposure,0.0039920996477787,0.0229847946508031,0.8621135193854846,-0.0071178236999065,1.0,,,,,,,,
R4,,ipw,share_joint_Distrust_discomposed,severity_index_v2,0.1179558715069045,0.0366847650745964,0.0013026685611585,-0.0213058346938846,1.0,,,,,,,,
