track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,unweighted,,562,5,lightgbm_regressor,primary,,30,-0.153986646805796,0.16153734917245524,-0.2713847383885273,0.9965107865134278,0.0019538886689699497,3480.051411068506,estimated,
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,unweighted,,562,5,lightgbm_regressor,primary,,30,-0.2935769342774457,0.16153734917245524,-0.2713847383885273,0.9965107865134278,0.007354670930588725,3480.051411068506,estimated,
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,unweighted,,562,5,lightgbm_regressor,primary,,30,-0.1356029667765144,0.16153734917245524,-0.2713847383885273,0.9965107865134278,0.014252655147580673,3480.051411068506,estimated,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,unweighted,,562,5,lightgbm_regressor,primary,,30,-0.12285074376983895,0.16153734917245524,-0.2713847383885273,0.9965107865134278,0.008851818332048511,3480.051411068506,estimated,
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,unweighted,,562,5,lightgbm_regressor,primary,,30,-0.2320777887747718,0.16153734917245524,-0.2713847383885273,0.9965107865134278,0.03150969991308683,3480.051411068506,estimated,
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,unweighted,,562,5,lightgbm_regressor,primary,,30,-0.26453371362050637,0.16153734917245524,-0.2713847383885273,0.9965107865134278,0.021294667911230136,3480.051411068506,estimated,
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.20143456502082735,0.17134512826349943,-0.2657109707053127,0.9968345128228652,0.01880535179320908,3466.1881406458265,estimated,
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.32348311957670006,0.17134512826349943,-0.2657109707053127,0.9968345128228652,0.01927462905547117,3466.1881406458265,estimated,
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.2889350738417067,0.17134512826349943,-0.2657109707053127,0.9968345128228652,0.005053039978115459,3466.1881406458265,estimated,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.17724508925894678,0.17134512826349943,-0.2657109707053127,0.9968345128228652,0.009658195505970135,3466.1881406458265,estimated,
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.29654880853865295,0.17134512826349943,-0.2657109707053127,0.9968345128228652,0.04089801006928706,3466.1881406458265,estimated,
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.29307544451990175,0.17134512826349943,-0.2657109707053127,0.9968345128228652,0.03169849260818347,3466.1881406458265,estimated,
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.2469852467682414,0.17959713729696705,-0.23849226109164956,0.99689032228152,0.01571233146720674,3508.1378729523676,estimated,
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.28381301060179465,0.17959713729696705,-0.23849226109164956,0.99689032228152,0.01681893034399018,3508.1378729523676,estimated,
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.31060320124998375,0.17959713729696705,-0.23849226109164956,0.99689032228152,0.009496413605829312,3508.1378729523676,estimated,
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.24487924500270353,0.17959713729696705,-0.23849226109164956,0.99689032228152,0.012804148534517834,3508.1378729523676,estimated,
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.19785668885027508,0.17959713729696705,-0.23849226109164956,0.99689032228152,0.04621775484000834,3508.1378729523676,estimated,
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,561,5,lightgbm_regressor,primary,,30,-0.3268420980432287,0.17959713729696705,-0.23849226109164956,0.99689032228152,0.03647419844924116,3508.1378729523676,estimated,
