track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference,check_variant
track1_per_cell,main,share_region_injury_disrupted,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0069001341777606,0.0042723290436205,-0.00147347687784,0.0152737452333613,0.106294335136052,-0.268683669831623,0.995908135794145,0.1532454082284388,0.0110027134208867,3362.755842718917,0.582664223893685,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,0.0069001341777606,0.0042723290436205,0.106294335136052,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_injury_disrupted,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.7675689801422818e-06,2.4946183295415824e-06,-6.656931061217255e-06,3.121793100932692e-06,0.4786019913301949,-0.268683669831623,-0.2171682621380317,0.1532454082284388,0.0110027134208867,3362.755842718917,0.9326602907973028,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,-1.7675689801422818e-06,2.4946183295415824e-06,0.4786019913301949,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_injury_disrupted,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0041967052761533,0.0073827980590641,-0.0102733130247446,0.0186667235770513,0.5697337030799114,-0.268683669831623,-0.3190036489707968,0.1532454082284388,0.0110027134208867,3362.755842718917,0.954142991014173,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,0.0041967052761533,0.0073827980590641,0.5697337030799114,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_adaptive_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0083217137186349,0.0125941625551556,-0.0330058187421829,0.0163623913049129,0.5087665000373276,-0.4132016196126327,0.995908135794145,0.1532454082284388,0.0105875691380652,3362.755842718917,0.9441539990268156,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,-0.0083217137186349,0.0125941625551556,0.5087665000373276,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_adaptive_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.0889635792567642e-05,1.0537718768583083e-05,-9.763913473066976e-06,3.154318505820226e-05,0.3014186456744193,-0.4132016196126327,-0.2171682621380317,0.1532454082284388,0.0105875691380652,3362.755842718917,0.881069887355995,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,1.0889635792567642e-05,1.0537718768583083e-05,0.3014186456744193,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_adaptive_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0757209121597914,0.0267309635588735,-0.1281126380072362,-0.0233291863123465,0.0046156078592134,-0.4132016196126327,-0.3190036489707968,0.1532454082284388,0.0105875691380652,3362.755842718917,0.0902021650200569,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,-0.0757209121597914,0.0267309635588735,0.0046156078592134,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_default_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0304493098294178,0.0140078137907991,0.002994499297308,0.0579041203615277,0.0297248562954294,0.088465251812892,0.995908135794145,0.1532454082284388,0.0057412282775533,3362.755842718917,0.2686593535512487,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,0.0304493098294178,0.0140078137907991,0.0297248562954294,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_default_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-6.374230852209369e-06,1.280005083641346e-05,-3.146186949186154e-05,1.871340778744281e-05,0.6184947503871513,0.088465251812892,-0.2171682621380317,0.1532454082284388,0.0057412282775533,3362.755842718917,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,-6.374230852209369e-06,1.280005083641346e-05,0.6184947503871513,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_default_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0116515623169186,0.0396110646706351,-0.0892878224606503,0.0659846978268131,0.768643909633478,0.088465251812892,-0.3190036489707968,0.1532454082284388,0.0057412282775533,3362.755842718917,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,-0.0116515623169186,0.0396110646706351,0.768643909633478,0.0,1.0,1.0,baseline_default
track1_per_cell,main,share_region_politicizing_rupture,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0170459512339726,0.0219705096736082,-0.0601073589162336,0.0260154564482882,0.4378340286075013,-0.109649206321621,0.995908135794145,0.1532454082284388,0.0064849677454301,3362.755842718917,0.8993347614640568,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,-0.0170459512339726,0.0219705096736082,0.4378340286075013,0.0,1.0,1.0,baseline_default
