track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference,estimation_unit,analysis_rows,analysis_narrators
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,0.0001161555477816,4.540747375876571e-05,2.715853458551236e-05,0.0002051525609777,0.0105254559994298,-0.9323117888701388,-0.3813594560320019,-0.0588267407160964,0.3899437566002449,5653.762335880067,0.0631527359965793,0.3289802362844559,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,1.850126609838749e-05,2.329538356455997e-05,0.4270771977257297,9.76542816832125e-05,1.9492048127443409,1.0,interview,37,31
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.1760681336804125,0.1479231206988646,-0.4659921227309585,0.1138558553701334,0.2339411358712341,-0.9323117888701388,-0.4956553953295708,-0.0588267407160964,0.3899437566002449,5653.762335880067,0.4210940445682213,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,0.029860925196916,0.0468904935774151,0.5242404149951592,-0.20592905887732849,3.154650536033429,0.0,interview,37,31
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.004258823347539,0.0029530904365377,-0.0015291275511644,0.0100467742462426,0.149257772579295,-0.368626651297973,0.708284917309079,-0.1655300991743114,0.3338820925064646,5435.942567311411,0.3297386012470139,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0037565397339553,0.0230481073616987,0.8705287434250556,0.0005022836135837004,0.12812724230212238,1.0,interview,37,31
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,1.6653541802798669e-06,1.257928866214543e-05,-2.2989598548658214e-05,2.632030690921795e-05,0.8946769459482848,-0.368626651297973,-0.4056305509479347,-0.1655300991743114,0.3338820925064646,5435.942567311411,0.8946769459482848,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,1.6044416808411866e-06,1.2511487793583455e-05,0.8979610392091656,6.091249943868032e-08,1.0054190892146933,1.0,interview,37,31
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,0.1257129935364793,0.0596853007116516,0.0087319537351993,0.2426940333377594,0.0351814362942839,-0.368626651297973,-0.7992446638840787,-0.1655300991743114,0.3338820925064646,5435.942567311411,0.1151392460540202,0.914717343651383,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0393447638675631,0.0335249281733084,0.2405563789669994,0.1650577574040424,1.7803259831939433,0.0,interview,37,31
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,0.0163788096030093,0.0073182698983164,0.0020352641731654,0.0307223550328532,0.0252164078675673,-0.2319538411022426,0.708284917309079,-0.1655300991743114,0.192031975460296,5435.942567311411,0.0995026484846618,0.706059420291885,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0097598928212472,0.0405143368944936,0.80963283136354,0.026138702424256498,0.18063407818754262,0.0,interview,37,31
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,1.9358598738728464e-05,2.145676412714429e-05,-2.2695886175245342e-05,6.141308365270227e-05,0.3669430569642591,-0.2319538411022426,-0.4056305509479347,-0.1655300991743114,0.192031975460296,5435.942567311411,0.5504145854463887,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,1.1541388391370472e-05,2.5096733216671048e-05,0.6456051389749582,7.817210347357992e-06,0.8549624344291619,1.0,interview,37,31
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.0378154500968152,0.0927003256020526,-0.2195047496319747,0.1438738494383443,0.683323433405004,-0.2319538411022426,-0.7992446638840787,-0.1655300991743114,0.192031975460296,5435.942567311411,0.8482635725027635,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.1288588507336072,0.067515108641425,0.0563146405301495,0.091043400636792,1.3730308292087203,1.0,interview,37,31
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,-0.0101566617232077,0.0043449266262296,-0.0186725614260869,-0.0016407620203286,0.0194084711351582,-0.2892625353445506,0.708284917309079,-0.1655300991743114,0.347337850453582,5435.942567311411,0.0873381201082122,0.5628456629195896,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0302300777870654,0.0285017881310647,0.288854474496087,-0.0403867395102731,0.15244400127632599,0.0,interview,37,31
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,-4.388075034222592e-05,2.871278129477516e-05,-0.0001001567675759,1.2395266891508736e-05,0.1264466555197227,-0.2892625353445506,-0.4056305509479347,-0.1655300991743114,0.347337850453582,5435.942567311411,0.3034719732473345,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,-8.290781804134906e-06,2.307310692782184e-05,0.7193507533740584,-3.558996853809101e-05,1.244426309148376,1.0,interview,37,31
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,severity_index_v2,-0.1140641646207994,0.112743175484377,-0.3350367280728576,0.1069083988312587,0.3116734809319506,-0.2892625353445506,-0.7992446638840787,-0.1655300991743114,0.347337850453582,5435.942567311411,0.5100111506159191,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0763756818474256,0.0727861933465865,0.2940329282865787,-0.19043984646822498,1.5489637567323664,0.0,interview,37,31
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,age_at_first_exposure,-0.0119822080741786,0.0071353809808519,-0.0259672978126204,0.0020028816642631,0.0931000668564426,-0.4509844223307433,0.708284917309079,-0.1655300991743114,0.1645023664589472,5435.942567311411,0.2561004713386476,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0093702442694317,0.0131810729330806,0.4771546914871128,-0.0026119638047468995,0.541335369061209,1.0,interview,37,31
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_interview_v1,37,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,29,total_days_incarcerated,3.5496343008384405e-05,2.50036052731284e-05,-1.3509822810603049e-05,8.450250882737186e-05,0.1557098950333121,-0.4509844223307433,-0.4056305509479347,-0.1655300991743114,0.1645023664589472,5435.942567311411,0.3297386012470139,1.0,0,0,robustness/causal_robustness_v2/r12/track1_per_cell/track1_per_cell_estimates_v1.csv,2.774285686882495e-05,2.4892154684124164e-05,0.2650552627240625,7.753486139559454e-06,1.0044773379572205,1.0,interview,37,31
