track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track2,main,authority_stance,joint_continuous,Joint continuous treatments,unweighted,,31,5,lightgbm_regressor,primary,,29,-0.14428136378824075,-0.04221395966618424,-0.4976029684951748,0.575774434756824,0.3051508299225335,4697.656804443317,estimated,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,unweighted,,31,5,lightgbm_regressor,primary,,29,0.0869177867165789,-0.04221395966618424,-0.4976029684951748,0.575774434756824,0.10129136222738,4697.656804443317,estimated,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,unweighted,,31,5,lightgbm_regressor,primary,,29,-0.10510981331708158,-0.04221395966618424,-0.4976029684951748,0.575774434756824,0.08580530449901735,4697.656804443317,estimated,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,31,5,lightgbm_regressor,primary,,29,-0.46165682246433004,-0.06422049613596419,-0.5156417229970138,0.6312847517200249,0.5326439516189035,5371.880332767508,estimated,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,31,5,lightgbm_regressor,primary,,29,0.08690478899676712,-0.06422049613596419,-0.5156417229970138,0.6312847517200249,0.08914920831530959,5371.880332767508,estimated,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,31,5,lightgbm_regressor,primary,,29,-0.2288732403622411,-0.06422049613596419,-0.5156417229970138,0.6312847517200249,0.14924847702847743,5371.880332767508,estimated,
track2,main,authority_stance,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,31,5,lightgbm_regressor,primary,,29,-0.3980391241929795,-0.17031890087921767,-0.6397750184270665,0.4757743830125484,0.5633240506767996,4992.01411532568,estimated,
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,31,5,lightgbm_regressor,primary,,29,-0.14561305517571044,-0.17031890087921767,-0.6397750184270665,0.4757743830125484,0.05147689794120591,4992.01411532568,estimated,
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,31,5,lightgbm_regressor,primary,,29,-0.051196228383083575,-0.17031890087921767,-0.6397750184270665,0.4757743830125484,0.14875284936318245,4992.01411532568,estimated,
