track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.5122743863267124,1.8558914228064027,-4.14975473424406,3.125205961590635,0.7825280550102457,-0.029451085555867618,0.9974738479019135,0.30150237006598074,0.005034687926184778,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,0.0006533612567103951,0.0004274152824731707,-0.00018435730337903328,0.0014910798167998235,0.12635536262857985,-0.029451085555867618,-0.031633721744117826,0.30150237006598074,0.005034687926184778,3444.010456980502,0.4422437692000295,1.0,0,0
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-1.5664818810225074,1.3241670794001816,-4.1618016661604535,1.0288379041154387,0.23681147412953818,-0.029451085555867618,-0.06133301595985352,0.30150237006598074,0.005034687926184778,3444.010456980502,0.7459561435080453,1.0,0,0
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.22655876750085194,0.6327736055191464,-1.0136547096842305,1.4667722446859346,0.7203127812692796,-0.03862290373987354,0.9974738479019135,0.30150237006598074,0.0023618211412445023,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-0.00031580248818361344,0.00031902129680435004,-0.0009410727402214026,0.00030946776385417567,0.3222179330976682,-0.03862290373987354,-0.031633721744117826,0.30150237006598074,0.0023618211412445023,3444.010456980502,0.8188622755122773,1.0,0,0
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.1477130934676392,0.9719714640985916,-2.052742157101545,1.7573159701662664,0.8792084955603252,-0.03862290373987354,-0.06133301595985352,0.30150237006598074,0.0023618211412445023,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.15256883866399845,0.3596992433541536,-0.8575664009044479,0.5524287235764509,0.6714515477590595,-0.007029336608572745,0.9974738479019135,0.30150237006598074,0.0012336557967190798,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,0.00013709375081683958,0.0003841834778482772,-0.0006158920292211253,0.0008900795308548046,0.7212082402601899,-0.007029336608572745,-0.031633721744117826,0.30150237006598074,0.0012336557967190798,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-1.0065674798690853,1.1299326392580982,-3.2211947577712468,1.208059798033076,0.3730253230055075,-0.007029336608572745,-0.06133301595985352,0.30150237006598074,0.0012336557967190798,3444.010456980502,0.8703924203461842,1.0,0,0
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.33353063118286363,0.9948363034279532,-1.6163126940488857,2.283373956414613,0.7374275908240877,-0.04649739353321003,0.9974738479019135,0.30150237006598074,0.005521230207317429,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-0.00060542860050908,0.0003444509099924052,-0.001280539978536242,6.968277751808198e-05,0.07880487648517605,-0.04649739353321003,-0.031633721744117826,0.30150237006598074,0.005521230207317429,3444.010456980502,0.35462194418329224,1.0,0,0
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.6046489401606608,1.0437711921302864,-1.4411050045151375,2.6504028848364594,0.562391749760929,-0.04649739353321003,-0.06133301595985352,0.30150237006598074,0.005521230207317429,3444.010456980502,0.9391285546244809,1.0,0,0
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,random_forest_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.013861944906476695,1.6084823481225639,-3.138705527182166,3.1664294169951193,0.9931238941291172,-0.06630904028340634,0.9974738479019135,0.30150237006598074,0.013743059820536918,3444.010456980502,0.9931238941291172,1.0,0,0
