track,sample,outcome,spec_id,spec_label,weight_status,weight_column,sample_n,folds,nuisance_learner,x_block_id,x_exclude_columns,x_feature_count,outcome_oof_r2,mean_treatment_oof_r2,min_treatment_oof_r2,max_treatment_oof_r2,final_model_r2,condition_number,status,error_message
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.029451085555867618,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.005034687926184778,3444.010456980502,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.03862290373987354,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.0023618211412445023,3444.010456980502,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.007029336608572745,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.0012336557967190798,3444.010456980502,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.04649739353321003,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.005521230207317429,3444.010456980502,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.06630904028340634,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.013743059820536918,3444.010456980502,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.03863585881953724,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.002651713177381665,3444.010456980502,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,unweighted,,633,5,random_forest_regressor,primary,,30,-0.051180582573936206,0.30150237006598074,-0.06133301595985352,0.9974738479019135,0.006412878498142316,3444.010456980502,estimated,
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,-0.06066980572827707,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.015223147504222712,3519.848781861566,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,-0.06096239089298172,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.006285337527047963,3519.848781861566,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,0.030067950561155188,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.0052342908664094745,3519.848781861566,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,-0.04527169436964673,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.01123516983486983,3519.848781861566,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,-0.0821946618668179,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.01382179791198368,3519.848781861566,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,-0.048098807566346435,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.008148034461903153,3519.848781861566,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,ipw,ipw_weight_v1,632,5,random_forest_regressor,primary,,30,-0.040062777528363736,0.3050173776563339,-0.07272887528559169,0.9952187372037439,0.012454256807262865,3519.848781861566,estimated,
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.06466128896555978,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.0052354266166009245,3531.8414036975987,estimated,
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.10494778044228892,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.003953627420573036,3531.8414036975987,estimated,
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.006103480116743221,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.008095854147119885,3531.8414036975987,estimated,
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.04933007131138334,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.011455293556156376,3531.8414036975987,estimated,
track1_ilr,main,ilr_joint6_5,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.08559644337389138,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.018180443707516036,3531.8414036975987,estimated,
track1_ilr,main,ilr_what3_1,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.08811247822538015,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.01029092516477359,3531.8414036975987,estimated,
track1_ilr,main,ilr_what3_2,joint_continuous,Joint continuous treatments,rake,rake_weight_v1,632,5,random_forest_regressor,primary,,30,-0.03186849092571942,0.30430917596898005,-0.06740240758930116,0.9936501833369267,0.019741893884146378,3531.8414036975987,estimated,
