track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,estimate_reference,std_error_reference,p_value_reference,estimate_delta_vs_reference,std_error_ratio_vs_reference,same_sign_as_reference
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.7016642241841904e-06,1.010646041365039e-05,-2.250996264611873e-05,1.710663419775035e-05,0.7892223910035079,0.0387702106352528,-0.2171682621380317,0.1532454082284388,0.0213860340660549,3362.755842718917,0.9554771007403756,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-2.7016642241841904e-06,1.010646041365039e-05,0.7892223910035079,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0764186260908105,0.0322796698088693,0.0131516358325817,0.1396856163490393,0.017913956531686,0.0387702106352528,-0.3190036489707968,0.1532454082284388,0.0213860340660549,3362.755842718917,0.0921289193058137,0.5374186959505803,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0764186260908105,0.0322796698088693,0.017913956531686,0.0,1.0,1.0
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0056199413807332,0.030135024274293,-0.0534436208701214,0.0646835036315879,0.8520589406019384,-0.1321824819757378,0.9956737825344936,0.2075078017619803,0.0359874253762866,3477.635084041861,0.9554771007403756,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0056199413807332,0.030135024274293,0.8520589406019384,0.0,1.0,1.0
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,7.84771403369781e-06,2.254399680164012e-05,-3.6337707765103e-05,5.203313583249862e-05,0.7277601293205502,-0.1321824819757378,-0.145933389152562,0.2075078017619803,0.0359874253762866,3477.635084041861,0.9516252598233276,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,7.84771403369781e-06,2.254399680164012e-05,0.7277601293205502,0.0,1.0,1.0
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1658550398981308,0.0495828957381973,0.0686743500020595,0.2630357297942022,0.0008228105271116,-0.1321824819757378,-0.2272169880959906,0.2075078017619803,0.0359874253762866,3477.635084041861,0.0116460929966238,0.0296211789760179,1,1,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1658550398981308,0.0495828957381973,0.0008228105271116,0.0,1.0,1.0
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0111099233476852,0.0274220257885493,-0.042636259581,0.0648561062763704,0.6853702145301053,-0.2757315358595031,0.9956737825344936,0.2075078017619803,0.0379902485359829,3477.635084041861,0.9516252598233276,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0111099233476852,0.0274220257885493,0.6853702145301053,0.0,1.0,1.0
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.2815107573026343e-05,1.095574098340595e-05,-3.428796532445144e-05,8.657750178398754e-06,0.2421152016912866,-0.2757315358595031,-0.145933389152562,0.2075078017619803,0.0379902485359829,3477.635084041861,0.6704728662220245,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-1.2815107573026343e-05,1.095574098340595e-05,0.2421152016912866,0.0,1.0,1.0
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1392617062007891,0.0443349801104209,0.0523667419290644,0.2261566704725139,0.0016830029045668,-0.2757315358595031,-0.2272169880959906,0.2075078017619803,0.0379902485359829,3477.635084041861,0.015147026141102,0.0555390958507075,1,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1392617062007891,0.0443349801104209,0.0016830029045668,0.0,1.0,1.0
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0449022312298873,0.0539188082662416,-0.0607766910612667,0.1505811535210414,0.4049716819886062,-0.2684079526897771,0.9956737825344936,0.2075078017619803,0.0119277782193087,3477.635084041861,0.8099433639772124,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0449022312298873,0.0539188082662416,0.4049716819886062,0.0,1.0,1.0
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-2.859762529155044e-05,3.287868002077453e-05,-9.303865399148517e-05,3.584340340838428e-05,0.384413877385924,-0.2684079526897771,-0.145933389152562,0.2075078017619803,0.0119277782193087,3477.635084041861,0.8099433639772124,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-2.859762529155044e-05,3.287868002077453e-05,0.384413877385924,0.0,1.0,1.0
track1_per_cell,main,share_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1859047656287623,0.1016546990739483,-0.0133347834154335,0.3851443146729582,0.0674315623192561,-0.2684079526897771,-0.2272169880959906,0.2075078017619803,0.0119277782193087,3477.635084041861,0.3034420304366528,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1859047656287623,0.1016546990739483,0.0674315623192561,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0044872614272375,0.0205923006603222,-0.0358729062258143,0.0448474290802895,0.8274994931586488,0.1189556603370618,0.9956737825344936,0.2075078017619803,0.0062546542102273,3477.635084041861,0.9554771007403756,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0044872614272375,0.0205923006603222,0.8274994931586488,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.1392609773801895e-06,1.2997862151095517e-05,-2.661460266954371e-05,2.4336080714783333e-05,0.9301549611125364,0.1189556603370618,-0.145933389152562,0.2075078017619803,0.0062546542102273,3477.635084041861,0.9554771007403756,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-1.1392609773801895e-06,1.2997862151095517e-05,0.9301549611125364,0.0,1.0,1.0
track1_per_cell,main,share_discomposed_text,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0618471717329491,0.0438537894259848,-0.0241046761275846,0.1477990195934829,0.158449957516287,0.1189556603370618,-0.2272169880959906,0.2075078017619803,0.0062546542102273,3477.635084041861,0.5185634973260301,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.0618471717329491,0.0438537894259848,0.158449957516287,0.0,1.0,1.0
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0373535839224566,0.0419662252041426,-0.1196058738896733,0.0448987060447601,0.3734192696756581,-0.163471738177352,0.9939920942962006,0.199794546401623,0.0454641217521576,3435.418230326603,0.8099433639772124,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0373535839224566,0.0419662252041426,0.3734192696756581,0.0,1.0,1.0
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.4933495728240388e-05,2.4302965850240605e-05,-3.269944205573805e-05,6.256643351221882e-05,0.538903369746583,-0.163471738177352,-0.1462504614341897,0.199794546401623,0.0454641217521576,3435.418230326603,0.9238343481369994,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,1.4933495728240388e-05,2.4302965850240605e-05,0.538903369746583,0.0,1.0,1.0
track1_per_cell,main,share_class_Distrust,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1408165939664684,0.0465871500988503,0.0495074576303601,0.2321257303025766,0.0025057284769224,-0.163471738177352,-0.2483579936571416,0.199794546401623,0.0454641217521576,3435.418230326603,0.0180412450338418,0.0801833112615195,1,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,0.1408165939664684,0.0465871500988503,0.0025057284769224,0.0,1.0,1.0
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0159788409495051,0.0333139515153887,-0.0812729861023806,0.0493153042033702,0.6314804686626606,-0.3245044868187561,0.9939920942962006,0.199794546401623,0.0349108930013868,3435.418230326603,0.9516252598233276,1.0,0,0,robustness/causal_robustness_v2/r8/track1_per_cell/track1_per_cell_estimates_v1.csv,-0.0159788409495051,0.0333139515153887,0.6314804686626606,0.0,1.0,1.0
