track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.01026449108452085,0.031419514736971334,-0.05131662621166844,0.07184560838071014,0.7439011651720446,-0.1881786877413849,-0.2698415218544221,-0.27042836592559727,0.003434320021342585,3312.44226581057,0.8675922713979728,1.0,0,0
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-0.0005326697960676139,0.0004204499531690607,-0.0013567365615805252,0.00029139696944529745,0.2051895599513246,-0.1881786877413849,-0.23680439889731453,-0.27042836592559727,0.003434320021342585,3312.44226581057,0.4491645780894651,1.0,0,0
track1_ilr,main,ilr_joint6_1,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.11009437553449351,1.1771042861359042,-2.4171763824085963,2.1969876313396095,0.9254826447056291,-0.1881786877413849,-0.30463917702505516,-0.27042836592559727,0.003434320021342585,3312.44226581057,0.9700388061434769,1.0,0,0
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.044778413338872884,0.02411832458476884,-0.09204946089246677,0.0024926342147209984,0.06336612458381796,-0.22653342444146918,-0.2698415218544221,-0.27042836592559727,0.007183918575644266,3312.44226581057,0.2985258356934787,1.0,0,0
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-0.00010490355713241177,0.00033963863392107055,-0.000770583047376094,0.0005607759331112704,0.7574218242363254,-0.22653342444146918,-0.23680439889731453,-0.27042836592559727,0.007183918575644266,3312.44226581057,0.8675922713979728,1.0,0,0
track1_ilr,main,ilr_joint6_2,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,1.1036968208273348,1.0298440318541657,-0.9147603913003501,3.1221540329550197,0.2838491414827744,-0.22653342444146918,-0.30463917702505516,-0.27042836592559727,0.007183918575644266,3312.44226581057,0.5588279972942122,1.0,0,0
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.007710202448048702,0.02829225855825334,-0.04774160536742296,0.06316201026352036,0.785222319971322,-0.19834141320306475,-0.2698415218544221,-0.27042836592559727,0.0034199533418814987,3312.44226581057,0.8833751099677373,1.0,0,0
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-0.0005362177683207396,0.00034191280484960985,-0.0012063545516790468,0.00013391901503756768,0.1168139219098959,-0.19834141320306475,-0.23680439889731453,-0.27042836592559727,0.0034199533418814987,3312.44226581057,0.4041514890981253,1.0,0,0
track1_ilr,main,ilr_joint6_3,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,1.1074062087475616,1.1054579449950312,-1.0592515498663597,3.274063967361483,0.3164583589858959,-0.19834141320306475,-0.30463917702505516,-0.27042836592559727,0.0034199533418814987,3312.44226581057,0.5672644887375969,1.0,0,0
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.014262459808187475,0.024902936991926333,-0.03454639980525837,0.06307131942163333,0.5668329410391018,-0.20533088869177507,-0.2698415218544221,-0.27042836592559727,0.004808750925143879,3312.44226581057,0.7755405356595226,1.0,0,0
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-0.00015096338041127114,0.0003212809101509872,-0.000780662393227455,0.0004787356324049128,0.6384409623283573,-0.20533088869177507,-0.23680439889731453,-0.27042836592559727,0.004808750925143879,3312.44226581057,0.7886623652291473,1.0,0,0
track1_ilr,main,ilr_joint6_4,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,1.6437574148394367,0.9794922267291285,-0.276012072686596,3.5635269023654694,0.09331332978987388,-0.20533088869177507,-0.30463917702505516,-0.27042836592559727,0.004808750925143879,3312.44226581057,0.36905293359544444,1.0,0,0
